user,degree_w,betweenness,eigenvector
u_02096,15,2.817201388310405e-06,0.003399471512532622
u_01486,14,1.9923440131759457e-05,0.0033992022993257196
u_00833,13,5.610958961043907e-06,0.003396382647947262
u_01723,20,2.1800457097014148e-05,0.0033896466258643235
u_00715,16,4.66482342833558e-05,0.0033891781762536597
u_02028,13,1.4286604071241204e-05,0.003388873637752029
u_01516,14,2.9295726391967064e-05,0.0033878273168188016
u_01090,8,1.2046079147714337e-05,0.00338749728118969
u_00655,16,1.3551615715932346e-05,0.003373627126459801
u_00734,24,9.802113057131926e-05,0.0033695754024084946
u_00430,21,5.682300417825324e-06,0.0033689721915386947
u_00740,17,2.3669231021630838e-05,0.0033651005306282403
u_01684,11,1.082010836779448e-06,0.003360779841426568
u_00942,19,1.7292355820250376e-05,0.0033586793421105507
u_02018,11,5.1197163423316825e-06,0.003357779574690384
u_00840,17,2.9752073643259645e-05,0.0033574907414732924
u_00558,20,2.803845377207476e-05,0.003356908551329536
u_01364,14,1.1356153532320903e-06,0.003351408143217352
u_02094,16,2.2924372093598327e-05,0.0033503084403170456
u_01499,10,9.19545331751907e-08,0.003350130443315981
u_00992,18,3.856148572024369e-06,0.003348494721885651
u_00844,18,1.096870486011104e-05,0.0033475205991875968
u_01198,30,0.0001052605415488445,0.003346387357102053
u_00524,29,0.00013043672631934882,0.003345761005747096
u_00794,14,5.423910897274956e-05,0.0033444244630705102
u_02042,16,3.412097533464011e-05,0.003341664018370743
u_01453,12,7.503958658609342e-06,0.00333968282457205
u_01023,13,2.426244587226476e-05,0.0033388819051521114
u_02116,15,1.4484405468351762e-05,0.003332830133516571
u_01245,20,4.527494790740948e-05,0.0033263273754685794
u_00744,16,7.938642491573654e-06,0.003322566731572516
u_00513,16,1.56311211532598e-05,0.003319856478690562
u_00392,24,4.239473346623113e-05,0.0033151333819819912
u_01294,10,1.2467772062476913e-06,0.00331253684429312
u_01073,11,1.2666681035011255e-05,0.0033113702028492184
u_00557,23,4.316757070301853e-05,0.0033064119790350115
u_01022,10,3.133091462510161e-07,0.0033055710758327786
u_01012,14,2.907833236510292e-05,0.0033024163091694156
u_01534,10,2.410872191082996e-07,0.003301647547774305
u_00538,21,7.815841598323041e-05,0.0032948448823753463
u_00865,23,1.7902637640530663e-05,0.0032881969896767153
u_02181,14,9.523485294439841e-07,0.0032864170372638364
u_01072,15,8.2358749697405e-06,0.003285428208461437
u_00741,16,1.7956914156812854e-06,0.0032832490533440018
u_01775,15,3.9911330066168934e-05,0.003281060302161268
u_01333,18,9.452217247920183e-06,0.0032766360941930664
u_00753,16,1.1569226846183118e-05,0.003272714540079312
u_01420,16,4.961101851212918e-06,0.0032690916434547864
u_00944,7,9.190868131094544e-07,0.0032678044334601077
u_00455,19,3.273841449984989e-05,0.0032672603931202253
u_00361,32,0.00010854809987693953,0.003266207809437545
u_00697,19,2.187530524061983e-05,0.003264630772601365
u_02180,14,6.108405012097727e-05,0.0032615161824847017
u_01148,25,3.995011401622776e-05,0.0032595473168220085
u_01890,11,9.21588666217545e-06,0.003255508890455005
u_01009,20,4.11824682846541e-05,0.003254642669558973
u_00988,9,1.9273241593737257e-05,0.003251546834092418
u_01286,14,1.3489340716123889e-06,0.0032512766185650655
u_00981,16,1.5098732016490838e-05,0.0032491425360046734
u_01803,13,7.2662926543270056e-06,0.003247959157415649
u_01645,15,2.748917792094796e-05,0.0032402234134546615
u_02067,17,9.676767896192547e-06,0.0032396932999554737
u_00539,16,1.1071620535815797e-05,0.0032389383742377304
u_02108,10,9.703073124109165e-06,0.0032376181004262145
u_00640,19,1.522644185833327e-05,0.003233458731492933
u_01235,9,2.563870293584634e-06,0.0032328202625400023
u_01641,19,1.0063933352337848e-05,0.0032284777280355884
u_00779,12,5.801590681541805e-06,0.0032279492083147933
u_01243,13,1.3455492507676422e-05,0.0032266220385812113
u_00986,13,4.330447973588488e-06,0.0032238379074218627
u_01010,16,0.0005496448432254301,0.0032221946510747083
u_02134,12,1.584163238553944e-06,0.003217322198948284
u_01221,22,7.234388640180332e-06,0.0032166863353330173
u_00872,15,2.833857632959532e-05,0.0032155811905267787
u_01676,12,1.1330077793531276e-06,0.0032114942055170644
u_01395,18,3.303678639862465e-06,0.0032051762636967043
u_02163,8,6.388217483477096e-07,0.0032029202393505873
u_01134,21,4.58369051966414e-05,0.0032025314553723793
u_01923,7,8.249920130736981e-07,0.0032013868332666567
u_00936,11,1.6651540237136606e-06,0.003200774879732966
u_01326,25,4.957930660265842e-05,0.003196260539761349
u_01308,15,9.754113902685603e-06,0.003194349238090204
u_01202,13,1.3669892265919865e-05,0.003189805727345393
u_00746,17,1.7466621057811588e-05,0.0031875757734665592
u_00633,24,5.567830674287015e-05,0.0031855140713577023
u_01217,13,1.6768608710803987e-06,0.0031790740365127265
u_02081,19,4.60178667997438e-06,0.00317320307161015
u_01918,9,3.231051588620855e-07,0.0031711898928298266
u_00577,17,1.8183671026139637e-05,0.0031698586463748644
u_01484,18,1.3083009063787306e-05,0.0031680819053970374
u_00828,11,6.9146782416279566e-06,0.0031672220703230234
u_01858,10,6.76073901214961e-07,0.003165187784207965
u_01144,9,1.3386214454050892e-06,0.0031612628319397412
u_00540,21,1.3064507565492405e-05,0.003160371979411653
u_02000,16,0.00012949063838347855,0.003150862484394215
u_01889,5,0.0,0.0031456178622833687
u_01543,3,0.0,0.0031449490389999376
u_00628,17,9.077978005701684e-06,0.003143853043995336
u_01169,11,9.796963477308091e-07,0.0031422123020650675
u_01238,19,7.520317209346564e-05,0.0031389033473018485
u_01416,8,1.2670272344291573e-06,0.003136394680751443
u_01482,14,1.422945579955427e-05,0.0031347356715058844
u_01346,10,5.530412003457711e-05,0.003132352968551499
u_00645,23,2.1232116725680875e-05,0.003128480001623875
u_00477,28,0.0001264317241448243,0.003123583575002999
u_01306,11,4.3932998393992e-06,0.0031198004516939065
u_01476,7,8.876314326228783e-08,0.003119676654651613
u_01363,13,8.865177399824684e-05,0.0031172351973692606
u_01715,7,3.818417235085675e-06,0.0031157947675560737
u_01013,18,7.277735569085204e-06,0.003110219992323369
u_01716,12,4.079706511316232e-06,0.0031075994410999265
u_00656,16,4.702933089965057e-05,0.0031011708968796694
u_01449,11,8.401843287501038e-05,0.0030901315787340857
u_01691,15,8.31811170901217e-06,0.0030870754305292636
u_01584,8,6.667591133539205e-07,0.0030814537240375917
u_00991,13,8.829175521310776e-06,0.003068535230508515
u_02017,15,2.9606545299274702e-05,0.0030665783482959614
u_00369,28,8.988521962438964e-05,0.003066192892386404
u_01902,8,2.9221710142725377e-07,0.0030661618114782023
u_02027,7,1.739010823081208e-07,0.0030650496619798236
u_01793,13,5.820198535906862e-06,0.0030640902225960893
u_01155,13,1.0603777352599538e-05,0.003063521039776514
u_00805,15,1.680495190370918e-05,0.0030618697410572503
u_00960,13,4.658690688865817e-05,0.0030590465442724714
u_01502,17,2.4348783760574973e-05,0.0030581271261394725
u_01391,19,4.7026461944382784e-05,0.003053823806220783
u_01571,6,1.876528197650962e-08,0.003053348574511512
u_00951,11,2.148896612199503e-06,0.00305065389962605
u_01359,15,8.853519146462995e-05,0.0030483873472011043
u_00968,16,3.103050497002373e-05,0.0030478826376961156
u_00778,13,2.3874929208166356e-05,0.00304321028300484
u_00974,16,6.733640356291733e-06,0.003040046283741614
u_00869,19,2.5247569400262747e-05,0.003034965698010725
u_01385,15,0.00042579984089362755,0.003034887377914607
u_00748,22,2.8609353523696963e-05,0.0030330491317933613
u_01835,7,2.717632744309096e-06,0.0030297903867308033
u_01679,6,6.528709675084504e-07,0.0030287939547031448
u_00674,16,3.371672352441966e-05,0.0030202089011794856
u_00773,14,4.0739160771342e-06,0.0030191986405938304
u_01524,11,8.755323701806392e-06,0.003017489209921592
u_01135,12,3.2050773967919986e-05,0.0030143828738978303
u_01518,9,1.5167578100408173e-07,0.0030116953491767435
u_00829,26,4.447692887775068e-05,0.003010081295173558
u_02165,11,3.4852125847476303e-06,0.0030098457263590833
u_00685,20,0.00010593141095362905,0.0030025736654058725
u_01581,16,5.146086510223003e-06,0.003000523601019765
u_02112,8,2.571965925129352e-06,0.0029991583745650613
u_00948,18,3.078544143013585e-05,0.0029909923279344106
u_02167,15,1.8723249960178712e-05,0.0029885638134479193
u_02182,12,9.090978332948992e-06,0.002987197935552431
u_00826,14,1.4069261452087648e-05,0.002985842790385518
u_01209,15,1.077511861341345e-05,0.0029858004190468053
u_01062,13,1.1512422492485144e-05,0.00298409380755499
u_01034,10,4.6754646662957685e-07,0.0029813983673105393
u_01370,9,5.713943346314585e-07,0.0029788858049769884
u_01595,7,4.354131833611997e-08,0.0029731638670226525
u_01147,15,3.631523396570128e-05,0.0029717825082155535
u_01600,8,6.46171945547265e-05,0.002967181709211339
u_02145,14,2.582286163905173e-06,0.0029629475058652846
u_01786,18,1.9134701583670025e-05,0.002962639406894194
u_01085,14,2.5825022213783927e-06,0.0029597143528672038
u_01406,18,3.475561450787107e-05,0.0029563451123799885
u_01028,23,2.1968806489422883e-05,0.0029561551952722322
u_01020,10,1.2255058081395225e-06,0.0029541290313924787
u_01615,13,1.4967265661384395e-05,0.0029538486461564706
u_01688,18,1.2018026068417606e-05,0.00295234263100098
u_01170,6,5.4314978598643314e-06,0.0029494826811493347
u_00878,19,1.5123916164872329e-05,0.0029483779510669707
u_01463,12,9.856589431721588e-07,0.002947491390182913
u_01531,11,8.982209700605676e-07,0.0029473977958594214
u_00531,23,9.399329071897073e-05,0.002946046922335433
u_02070,14,1.1955729338444746e-05,0.0029394553128467317
u_00482,25,7.185072173378027e-05,0.002933818569081019
u_01280,12,9.040206198521963e-06,0.002927698530419948
u_01831,10,2.8831283580559784e-06,0.0029261884510146845
u_01745,19,1.449033267329292e-05,0.002923946634965559
u_00996,7,1.0643026968289157e-07,0.002917762150666823
u_00971,13,1.879140256380132e-05,0.0029156722607251388
u_01717,15,2.7340932472975177e-05,0.002914698449230821
u_01249,17,1.8947829482129735e-05,0.0029122791830325048
u_00809,13,9.560386359693799e-06,0.002910439139697163
u_02160,7,1.0406541424062542e-05,0.002908845763647682
u_01361,11,1.036873572164762e-05,0.002903246476594299
u_01589,11,1.701664858462237e-06,0.002897500485797568
u_01297,13,5.877485407153449e-06,0.0028971761711076714
u_01631,11,3.495550571643352e-06,0.0028925990478851685
u_01624,4,0.0,0.0028876207248582043
u_01517,10,4.192709318287728e-06,0.0028861959754169575
u_01349,7,1.4003271875892084e-06,0.0028849580326610713
u_00672,17,1.7807593754054737e-05,0.002882126680248804
u_00768,14,1.289717092303363e-05,0.0028819598920774
u_01550,13,1.5575998510154553e-05,0.00288064427876287
u_00810,10,6.444402368649616e-06,0.002876474428550554
u_01915,16,1.2198948559807015e-05,0.0028728312984761042
u_02143,11,9.464033272718474e-07,0.002865276591808951
u_01050,14,1.54011660266411e-06,0.002864613322914094
u_01962,5,1.1021279732030877e-05,0.0028621750744195085
u_00795,18,5.05652486940791e-06,0.002859425937140462
u_01006,9,1.0619117512364464e-06,0.0028583408410090693
u_01410,16,4.176532130405534e-05,0.0028561729479972746
u_01992,8,1.2258738253902482e-06,0.002855354107818844
u_01001,19,2.2418013012204955e-05,0.00284715252843263
u_01289,9,1.6623807300461325e-06,0.0028440895313227564
u_01854,9,5.147729043793621e-06,0.0028428401634427837
u_00863,27,2.0783616514999087e-05,0.002842105085029392
u_01372,14,5.1970017000274475e-06,0.002841802824446656
u_01084,12,1.7502428005508605e-05,0.0028338855866824305
u_01821,12,6.63698954646221e-06,0.002826809489036368
u_00963,12,1.3690296656244128e-05,0.0028247554269309576
u_01794,24,7.821106253813022e-05,0.0028156392036828497
u_00982,8,2.4515932904794825e-08,0.002815347572902198
u_01459,15,8.504523030293807e-06,0.0028079408603897344
u_00858,13,1.975496297063896e-06,0.002806334897161048
u_02051,8,4.6145949391235106e-07,0.0028053783273665413
u_01580,9,1.0979587042589401e-06,0.0028041326068063443
u_00856,16,3.991418849221833e-05,0.002802841404601749
u_01868,15,3.5421724103627765e-05,0.0027991745556652176
u_01968,7,2.392101480766313e-07,0.002797289236254804
u_00777,13,2.1151782770505747e-05,0.0027949922671878344
u_01623,14,4.184947718073116e-05,0.0027934025341374777
u_01782,5,0.0,0.0027902732081581225
u_01056,12,1.1513381505451216e-05,0.0027841373818310775
u_01120,9,2.2661917496529985e-06,0.0027831791172762774
u_00983,15,1.924735192261472e-05,0.0027807888363600435
u_01167,6,5.194992838630547e-07,0.002775963308209512
u_00669,11,5.116578778885158e-06,0.0027697646300394565
u_01764,8,3.936417264412066e-06,0.002762861505399122
u_01602,20,1.0926963825726167e-05,0.0027627448355963063
u_02152,13,4.578951054684605e-06,0.0027581810097034123
u_01700,16,2.7713391615773112e-05,0.0027552374096977113
u_00836,14,2.248086011324646e-05,0.002754652874272622
u_00552,19,8.198823942565778e-06,0.0027528444450759565
u_00914,18,1.543663237337206e-05,0.002751393661080318
u_01481,14,6.010189652745595e-06,0.0027496404480973507
u_01321,18,3.458801130330956e-05,0.0027444679384632685
u_02097,9,4.887016277216894e-06,0.002743387312993454
u_02154,8,1.4947707879791367e-06,0.0027350803796989667
u_00422,20,3.541905582819381e-05,0.0027341958724065984
u_01648,14,5.560124702342547e-06,0.0027298269549140167
u_00985,10,1.32136859273434e-06,0.0027278251635319325
u_01987,12,1.9923001193006968e-06,0.0027267487666115006
u_01283,8,1.2065459490801943e-06,0.002723083510623169
u_00923,14,2.6057418203463997e-05,0.0027193387922507437
u_00771,13,1.1765442310095987e-06,0.002718587637584714
u_00905,17,1.5805393326423545e-06,0.002711173964517922
u_00908,19,4.7563628669090424e-05,0.0027058646811791457
u_01122,13,2.1170667586203375e-05,0.002705343300655819
u_01382,8,2.591935736443181e-06,0.002704621872351869
u_01892,7,8.560062417198652e-07,0.002703526506761341
u_02139,12,4.529792156678638e-05,0.0027027866638688162
u_01743,13,1.6511361462471233e-05,0.00270255920418284
u_00714,22,2.26754682127227e-05,0.002698120368711994
u_01216,11,8.429639102295284e-06,0.002678329867163209
u_01174,9,1.510228125526214e-07,0.002677899596589145
u_01870,12,2.0550672677733444e-06,0.0026760958685819545
u_01768,7,6.416399127448655e-07,0.002675823548795343
u_01578,9,1.7109299281653335e-05,0.0026676614668499376
u_00754,8,2.388856983576814e-07,0.0026644435495235515
u_02024,7,4.123486913803606e-05,0.0026636343123538193
u_01566,14,1.2377393014289787e-05,0.0026608493462933255
u_00589,24,4.70269070951986e-06,0.002659249219856273
u_01296,11,3.7020626573402473e-06,0.0026573254198305695
u_01005,10,1.7920648504662564e-06,0.0026563039544790328
u_00728,15,1.0752352423640578e-05,0.002654408871207083
u_01586,18,4.403210645516206e-05,0.002654167160685682
u_01955,9,1.3726316678685164e-06,0.002650599445006813
u_01817,10,5.39120300773585e-05,0.002646791603005791
u_02060,10,3.870802160476571e-06,0.0026455867894630415
u_01384,12,6.69666704147322e-06,0.0026440443280255706
u_00603,27,0.0001104703426188254,0.002643460014068202
u_02085,15,5.962042027770374e-05,0.002642607471684218
u_01790,11,5.702626364454385e-06,0.0026424563337570095
u_00601,18,2.468022906016071e-05,0.002619993803540559
u_02020,9,8.7011004023899e-07,0.002619540899929013
u_01414,8,4.856904781680877e-07,0.0026092559000634244
u_01471,7,5.663281759756507e-06,0.0026026398490852382
u_01402,10,8.192766577606828e-07,0.002601226179932917
u_01917,13,3.131752533606186e-06,0.002596398958355119
u_01355,12,2.193820911504391e-06,0.0025918090418816076
u_01958,12,2.2228085454292376e-05,0.0025906697405840527
u_01162,10,4.7843207826341705e-06,0.002590499850794755
u_01731,15,9.490907590937513e-06,0.00258746753996317
u_02175,17,1.086519535182858e-05,0.0025869640369968745
u_01861,14,1.2713889800010012e-05,0.0025854732376082213
u_00510,17,8.50723841472438e-06,0.0025848923263063982
u_00666,24,2.0023420392488637e-05,0.0025815159668469176
u_00739,13,4.460648820484469e-06,0.002573824604234975
u_01101,13,5.011902377483577e-06,0.0025736763236930945
u_01833,12,1.6887157882992917e-05,0.0025725931850901513
u_01215,10,9.733299138464961e-06,0.002569364107348394
u_02183,11,2.659947522043463e-06,0.0025685280537014153
u_01588,16,1.9837119460208734e-05,0.002564434989198626
u_02103,9,1.0885026943007655e-05,0.0025567583644969163
u_01621,15,7.704180935465562e-06,0.002553853960880569
u_01757,16,0.0004690233916197072,0.0025530405131865856
u_01826,9,1.3723717934842261e-06,0.0025514447296506133
u_01401,18,4.552121780009979e-06,0.0025499751438002346
u_01607,11,2.4150126161480925e-05,0.002548029326669243
u_01273,10,8.457815463602057e-06,0.0025445404581791583
u_01426,15,4.840226196385257e-05,0.0025436589345094094
u_01027,22,2.5032400238650006e-05,0.002542694119656332
u_01640,9,1.1329210451981215e-05,0.0025387343661488777
u_01806,12,8.416721432913268e-06,0.0025370794097762397
u_01007,12,1.0738639491031985e-05,0.0025370782294058445
u_01396,6,0.0,0.002533000594299511
u_01980,12,3.9703666340951676e-06,0.002527913987490223
u_01097,12,2.215635700616511e-06,0.002525024594659367
u_01654,12,3.0768788532690117e-06,0.0025245756392697186
u_01180,8,5.567651230523663e-07,0.0025226106090765698
u_01996,6,2.7712549227139497e-07,0.0025177235930511255
u_00989,14,1.266600929714422e-05,0.002517490914440899
u_01237,10,6.611732169117408e-07,0.0025163339270014135
u_01240,14,1.0823565611987656e-05,0.002513359603026334
u_01159,11,2.249373182804236e-05,0.0025109541942739608
u_01989,11,4.460007709383876e-06,0.002508720471212614
u_01762,5,2.9230535386486138e-08,0.002508229458118742
u_02148,9,5.8183409867158784e-06,0.002507523491514401
u_01520,5,1.873473384305949e-07,0.0025070641857435176
u_00785,12,3.3404609850937776e-05,0.0025062452523086217
u_00817,19,2.921942920575116e-05,0.0025024667753976546
u_01908,19,2.246724358598093e-05,0.002500331789156966
u_01838,7,5.063166946205548e-06,0.0025000152196568326
u_00641,19,7.585136932751868e-06,0.0024992062158769963
u_01974,15,2.3698043251951146e-05,0.002499155222790842
u_01722,11,8.510311949591709e-06,0.002487424552685609
u_01201,15,6.527287746184315e-06,0.0024840065702785587
u_01282,15,4.5291271661609167e-05,0.002483657606308511
u_00723,8,1.3964495746413144e-06,0.0024829719767233437
u_02179,5,8.495487437377705e-07,0.002482035432498831
u_02064,8,4.2160492074751264e-06,0.002473435094053773
u_00821,12,1.0082083703747236e-05,0.002470146359346064
u_00933,10,3.579544564498149e-05,0.002469827397844483
u_01663,10,1.4831826845372323e-05,0.0024652479386665653
u_01387,7,2.05403762175308e-08,0.0024647845197154853
u_01230,9,2.8552820948352426e-05,0.0024624900689644634
u_01609,6,3.220912241564403e-06,0.0024589884440663215
u_01529,9,2.3608623083717113e-06,0.002457152717712695
u_00534,15,3.106394441653503e-05,0.0024518940366955303
u_01214,21,1.2667131650059593e-05,0.0024490637285421966
u_01606,12,1.8990474623244542e-06,0.0024466745706440106
u_01070,7,6.601076511582206e-06,0.002443918880853849
u_01102,18,1.7607099154454744e-05,0.002442699052083104
u_01616,11,9.986966278109045e-06,0.0024381130677602414
u_01544,11,1.841843757947074e-06,0.0024365168480770636
u_00770,15,2.380998455897379e-05,0.0024364755421061412
u_01815,9,7.191588833988993e-07,0.002435077869214808
u_01944,10,8.949971051878357e-06,0.0024338863943781522
u_01194,13,2.524643860792695e-06,0.0024286832751268237
u_01340,12,6.391178368500526e-05,0.0024154568867090246
u_00849,17,1.3605557556057805e-05,0.002406219043639366
u_01523,7,8.02454755024328e-06,0.0024026112394142985
u_01417,14,3.0390889801619805e-05,0.00239518890751404
u_01145,10,7.291000310905925e-06,0.002393456971433511
u_01248,14,5.980786131515452e-06,0.0023893874770796247
u_01111,13,1.1083366764459471e-05,0.0023847262890273726
u_00934,12,3.8450822617639735e-06,0.002383754275094729
u_01060,19,1.4503491284361073e-05,0.002381067551375349
u_01805,8,1.2008245782604399e-05,0.0023791339315079175
u_00704,15,1.249788954608409e-05,0.0023779299564865943
u_01435,11,2.259767879448771e-06,0.0023773580510107273
u_01940,16,3.796666100591423e-05,0.002372287836143291
u_02153,4,6.079951360389117e-08,0.0023704705598714916
u_01647,9,2.4978254124581113e-06,0.002368549677049863
u_00712,13,4.572822810916383e-06,0.0023669319306354117
u_01234,8,1.503257406678999e-05,0.002363713279587737
u_01019,11,1.8765913346251386e-06,0.002362266196004366
u_01849,7,6.588457991900609e-07,0.0023569297180628095
u_00638,11,3.0105381298251583e-06,0.0023553493143069772
u_01608,8,8.928528249628647e-06,0.002352502823770843
u_01239,15,7.532572212512314e-05,0.0023465602442475646
u_01205,18,0.00017889943450293713,0.002343190988480516
u_02191,4,0.0,0.0023427154445816055
u_02122,13,4.933170731120479e-05,0.0023421482886720212
u_00870,15,4.31538006927798e-06,0.002341864747300585
u_00808,9,1.0282250857963216e-05,0.002339984994772633
u_00680,16,8.139395085062877e-06,0.0023386512726556626
u_00930,16,1.1181552159694676e-05,0.0023384192700584153
u_01407,17,3.0377136760410475e-05,0.0023382544448707905
u_00668,9,2.5429795182893193e-07,0.0023356580054461735
u_01362,20,2.8198928559244737e-05,0.002335440960861802
u_01841,11,5.360294675076857e-06,0.002334591485625504
u_01739,11,2.547782524463179e-06,0.0023300216883044783
u_00756,21,1.5807320244789535e-05,0.002328004055233111
u_01247,15,2.1624715608196725e-05,0.0023274351383171434
u_00743,26,4.272624272642043e-05,0.0023237107168581116
u_00806,14,7.287769026513379e-06,0.002323551841411186
u_00898,13,2.2512018061799603e-06,0.0023234093945543443
u_01472,11,3.705614319170289e-07,0.0023215172540076907
u_01928,13,8.23951119399066e-06,0.0023198152610129047
u_01366,12,8.516225063215443e-05,0.0023137019227077635
u_00644,11,0.00013607937842600898,0.002311628220073322
u_01067,8,1.1340359218489426e-06,0.002302451783954464
u_02034,9,2.5770796174780746e-06,0.002297633026731927
u_00973,7,7.036009098776801e-07,0.0022956302327738812
u_00887,9,2.7617473764483884e-06,0.0022941984292065907
u_01108,8,1.7757085957880123e-06,0.0022901060860527236
u_01437,8,1.5981371862647656e-06,0.0022893460028635317
u_01057,12,2.018997386922738e-05,0.0022837322294240927
u_01113,9,2.577238062987322e-06,0.0022833361438070595
u_00886,20,0.00010052410043586002,0.0022813188095377776
u_01515,12,8.998008697525485e-06,0.0022798113472008233
u_01721,5,2.9610025759926276e-06,0.0022797695271700325
u_02061,9,1.2993713263533548e-06,0.0022767811251588207
u_01324,12,9.356126482142415e-06,0.0022746921291488674
u_01576,6,2.5247084070613485e-07,0.002274598905097565
u_01946,6,2.0123384378629074e-06,0.0022677522702432193
u_01912,10,4.4639794500807e-06,0.0022673111593247345
u_01200,10,8.184139977400103e-06,0.002265953094739368
u_01493,8,3.547686570122357e-06,0.002263064092877831
u_01636,11,5.700390589235437e-07,0.0022626520965274136
u_00331,33,0.0002548239834928082,0.002262053144632027
u_01274,15,6.637131338709147e-05,0.0022590847587825357
u_01627,9,2.533504940909184e-06,0.002251628995573269
u_01398,11,4.976811607197175e-05,0.0022508227682899976
u_00928,13,5.604956680139079e-06,0.002243306461676326
u_01446,13,7.1944535922304435e-06,0.0022432304133173033
u_00598,21,3.670771444245036e-05,0.002240673695011533
u_01368,19,2.9415344384270716e-05,0.002240374174067342
u_00841,10,1.7896890512618584e-05,0.002237923068102434
u_01236,15,1.9721013418109634e-05,0.00223762492879486
u_00546,15,2.4139591183276084e-06,0.0022341805744987464
u_01555,7,5.487744503526817e-06,0.0022336963690225073
u_01508,16,1.1210831940309063e-05,0.0022194576443212905
u_02172,11,9.463951000840123e-06,0.0022163010952832665
u_00917,16,9.590662761490301e-06,0.002215241312844112
u_00903,10,2.3068789197290452e-06,0.0022138454118716404
u_01336,10,3.1185312778608893e-06,0.0022103717259332454
u_00902,7,6.078125258472412e-06,0.002209363675350804
u_01061,16,4.348994154082319e-06,0.002204156761412099
u_01528,19,3.0572224184742755e-05,0.002201194656519916
u_01567,12,3.551747677764789e-05,0.0022011078457706374
u_01702,8,7.1753478411614495e-06,0.002200250943101168
u_01830,8,1.6213857629833587e-06,0.0022000347617534676
u_00764,11,2.450667302118245e-06,0.002193891949419321
u_01521,9,2.3856617938209885e-06,0.0021934179068662943
u_01345,9,1.1443222223187134e-06,0.002191454492148789
u_00561,20,3.78019479795304e-05,0.002190382100990384
u_01189,8,8.025620060370058e-07,0.0021889949348703206
u_00816,10,1.4126579597067267e-05,0.0021889876034815177
u_01125,18,3.228833553489822e-05,0.0021876622864505555
u_01105,11,8.147005558476763e-06,0.0021874346857774134
u_01734,13,1.795445619554587e-05,0.0021860257096172463
u_00961,14,5.145287476857955e-05,0.0021797335214895843
u_01942,7,4.799521144763233e-08,0.0021787645012773128
u_02120,4,0.0,0.0021774986642768327
u_00781,11,5.049975207871019e-05,0.002176192224988772
u_01906,8,1.255568059832077e-06,0.00217476326703589
u_01287,7,3.0244725376263824e-06,0.0021730132477703057
u_01014,10,7.886449042405307e-06,0.0021723466096484523
u_01251,9,2.002099333227139e-05,0.0021718519859244023
u_00518,18,1.28427696695221e-05,0.0021688606530077007
u_01741,6,1.219221491875475e-05,0.0021669177482997615
u_01400,5,6.992712152774083e-07,0.0021658448297151673
u_00765,19,3.1671298588348676e-05,0.0021633991229630736
u_01662,17,1.4882503359614557e-05,0.00215946293274888
u_00400,17,8.077505946077391e-05,0.0021535819072580503
u_02087,8,6.130055168543526e-06,0.002148159693914386
u_01304,13,1.4694085909496985e-05,0.0021456316400922
u_00501,13,4.288583342873039e-06,0.002141589714640391
u_01064,16,3.3520706473933113e-06,0.0021393018864543085
u_01114,14,1.4198528934785342e-05,0.002137334254806938
u_01464,14,5.1330066934078605e-05,0.002137272831338181
u_01295,7,5.504927450101559e-06,0.0021354485945394436
u_01945,12,3.058017675043077e-05,0.002134503095153077
u_00671,16,2.030739805491872e-05,0.0021336947935840086
u_01411,7,1.71370859172825e-06,0.002128447548422339
u_01785,17,5.679170401323964e-06,0.002125952468476453
u_01107,7,1.3370283460505852e-05,0.002123502024330891
u_01255,9,1.0143456331461742e-06,0.0021213607830020322
u_02065,8,1.6712043588893364e-06,0.0021202386400975075
u_01818,8,7.353244151423092e-07,0.0021201955064321003
u_00690,13,6.522780909167263e-06,0.00212014602420481
u_01291,9,5.893475697860777e-05,0.0021198823212561307
u_01651,6,2.05403762175308e-08,0.0021184041367607502
u_00877,11,6.427166349568126e-06,0.0021176887297844086
u_02144,16,5.160410635645885e-05,0.0021159378720895863
u_01938,9,2.668029610679678e-06,0.0021146161246122655
u_01374,18,5.72751990089565e-05,0.002113325332175981
u_01672,13,3.3928970740311093e-06,0.0021090147751652707
u_02071,13,1.6292712699324625e-05,0.0021049713905905007
u_00925,18,5.6442906893301056e-05,0.0020983238646489462
u_01752,7,1.7188056814010897e-06,0.002094824651482014
u_00927,11,1.8250051425483924e-05,0.0020947895669555954
u_01811,6,5.2413373796457904e-08,0.002093547554962023
u_01267,10,4.318504706472791e-06,0.0020900502810129716
u_01281,11,1.099853540821414e-05,0.002084570928508592
u_00515,14,1.9110294482390094e-05,0.0020833259762265896
u_00881,7,2.8120948468484596e-06,0.002072138669088444
u_01685,7,8.174639358467283e-07,0.0020711598319458468
u_01048,12,2.860532377055042e-05,0.0020683359211517323
u_01646,12,2.8117926847546086e-06,0.002065867337619145
u_00698,13,3.574420878961689e-06,0.0020652162165495465
u_01643,12,3.994754933322265e-06,0.0020649013617844245
u_01203,15,2.3520758129398024e-06,0.0020606446377519467
u_01327,10,0.00019583530789820977,0.0020602451006990286
u_02199,7,1.9575308256714767e-06,0.002059131586370175
u_01173,9,3.078306734511441e-06,0.0020589494094501453
u_01638,5,3.72023629350028e-08,0.0020562539943252377
u_00776,10,1.104506530378017e-07,0.0020507094391041987
u_00812,11,7.659202126163213e-07,0.00204814432325007
u_01825,5,1.9298372361955418e-07,0.0020448609853454037
